des: 44.50 | now: 44.60 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.09 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.09 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.99 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.99 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.99 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
        Duty: 0.000 | Vin: 52.667 | Iin: 1.456 | Pow: 76.662 | MPP Pow: 0.000
        Duty: 0.025 | Vin: 52.183 | Iin: 1.582 | Pow: 82.535 | MPP Pow: 76.662
        Duty: 0.050 | Vin: 51.852 | Iin: 1.659 | Pow: 86.018 | MPP Pow: 82.535
        Duty: 0.075 | Vin: 51.572 | Iin: 1.748 | Pow: 90.166 | MPP Pow: 86.018
        Duty: 0.100 | Vin: 51.267 | Iin: 1.834 | Pow: 94.010 | MPP Pow: 90.166
        Duty: 0.125 | Vin: 50.936 | Iin: 1.919 | Pow: 97.752 | MPP Pow: 94.010
        Duty: 0.150 | Vin: 50.656 | Iin: 2.029 | Pow: 102.776 | MPP Pow: 97.752
        Duty: 0.175 | Vin: 50.299 | Iin: 2.147 | Pow: 107.984 | MPP Pow: 102.776
        Duty: 0.200 | Vin: 49.892 | Iin: 2.277 | Pow: 113.601 | MPP Pow: 107.984
        Duty: 0.225 | Vin: 49.510 | Iin: 2.403 | Pow: 118.972 | MPP Pow: 113.601
        Duty: 0.250 | Vin: 49.001 | Iin: 2.549 | Pow: 124.921 | MPP Pow: 118.972
        Duty: 0.275 | Vin: 48.467 | Iin: 2.675 | Pow: 129.667 | MPP Pow: 124.921
        Duty: 0.300 | Vin: 47.907 | Iin: 2.846 | Pow: 136.350 | MPP Pow: 129.667
        Duty: 0.325 | Vin: 47.219 | Iin: 3.009 | Pow: 142.073 | MPP Pow: 136.350
        Duty: 0.350 | Vin: 46.430 | Iin: 3.192 | Pow: 148.194 | MPP Pow: 142.073
        Duty: 0.375 | Vin: 45.310 | Iin: 3.411 | Pow: 154.568 | MPP Pow: 148.194
        Duty: 0.400 | Vin: 43.656 | Iin: 3.582 | Pow: 156.379 | MPP Pow: 154.568
        Duty: 0.425 | Vin: 40.728 | Iin: 3.623 | Pow: 147.548 | MPP Pow: 156.379
        Duty: 0.450 | Vin: 38.590 | Iin: 3.749 | Pow: 144.666 | MPP Pow: 156.379
        Duty: 0.475 | Vin: 35.790 | Iin: 3.818 | Pow: 136.643 | MPP Pow: 156.379
        Duty: 0.500 | Vin: 32.634 | Iin: 3.826 | Pow: 124.858 | MPP Pow: 156.379
des: 44.00 | now: 43.45 | du: 0.328 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 47.17 | du: 0.345 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 46.66 | du: 0.354 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 46.30 | du: 0.361 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 46.00 | du: 0.368 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 45.72 | du: 0.373 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 45.49 | du: 0.377 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 45.26 | du: 0.380 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 45.08 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.93 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.85 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.72 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.67 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.60 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.50 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.42 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.42 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.29 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.44 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.44 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.47 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.39 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.29 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.24 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.16 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.16 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.99 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.11 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.16 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.29 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.39 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.39 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.47 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.39 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.32 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.14 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.14 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.91 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.04 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.11 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.11 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.16 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.22 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.11 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.11 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.09 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.09 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.11 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 43.99 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.11 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.11 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.16 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.24 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.32 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.39 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.52 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.39 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.22 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.39 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.44 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.44 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.44 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.47 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.57 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.75 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.70 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.62 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.62 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.55 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.52 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.72 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.60 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.60 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.60 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
